dstport,protocol,tag
34309,6,SV_P3
11387,6,SV_P3
57646,17,SV_P3
59114,17,sv_P2
58025,6,SV_P3
16713,17,sv_P5
33628,17,email
60268,17,email
19823,17,sv_P1
14565,17,sv_P2
24128,17,SV_P3
12395,17,sv_P1
29732,17,sv_P2
43720,6,email
27318,17,email
54031,17,SV_P3
7310,17,sv_P5
50168,17,sv_P2
14257,6,sv_P2
58834,17,email
35107,6,SV_P3
33472,6,sv_P5
34521,6,sv_P1
58116,6,sv_P5
7150,6,email
62370,17,sv_P2
34305,6,sv_P5
29958,17,sv_P1
3534,6,sv_P4
63885,17,sv_P5
16479,6,SV_P3
60503,17,sv_P5
24963,17,sv_P2
44645,6,sv_P2
36686,17,email
63074,17,email
63901,6,email
49813,6,sv_P4
18252,6,sv_P1
14377,17,sv_P2
64965,6,SV_P3
37929,6,SV_P3
51016,6,sv_P2
10322,17,sv_P5
38178,6,SV_P3
14623,6,email
63968,17,email
39311,6,sv_P5
19659,6,email
4692,6,sv_P2
34502,17,SV_P3
10678,17,sv_P2
26544,17,sv_P5
27504,17,sv_P5
21040,17,email
63770,6,sv_P5
29837,17,sv_P5
61284,6,sv_P5
47535,17,sv_P4
30546,17,SV_P3
13060,17,sv_P5
43219,6,sv_P4
29532,6,sv_P1
55951,17,email
29784,17,sv_P2
9660,6,sv_P1
21653,17,sv_P5
3962,6,sv_P5
50321,17,sv_P1
6865,17,SV_P3
1361,17,sv_P1
64185,6,SV_P3
2815,6,sv_P4
51864,17,SV_P3
51677,17,sv_P2
53941,17,sv_P2
42678,17,sv_P2
37944,6,sv_P1
33564,17,sv_P1
22697,6,sv_P1
62367,17,sv_P1
34103,17,sv_P1
13966,17,sv_P1
6186,6,sv_P1
4078,17,sv_P2
65237,17,SV_P3
56316,17,sv_P1
40631,17,SV_P3
62079,17,sv_P2
23702,6,sv_P4
25110,17,email
39450,6,sv_P5
36023,6,sv_P2
19419,6,sv_P1
61659,17,sv_P2
33009,6,sv_P5
33669,6,sv_P4
57192,17,sv_P2
26795,6,SV_P3
33837,17,sv_P5
5603,6,sv_P1
20528,6,sv_P2
5158,17,email
45195,17,sv_P2
56107,6,sv_P1
63453,17,sv_P2
10482,6,SV_P3
61715,17,sv_P4
57376,17,sv_P1
52827,6,sv_P5
2999,17,sv_P1
2868,6,sv_P5
6342,17,email
58586,17,email
17413,17,sv_P4
15890,17,sv_P4
65375,6,sv_P1
20562,6,sv_P4
46435,17,sv_P2
20518,6,sv_P2
56543,6,sv_P1
9261,6,sv_P2
21174,17,SV_P3
12272,17,email
10601,17,sv_P2
51213,17,sv_P5
55962,6,SV_P3
7567,17,email
12050,6,sv_P5
29897,17,email
52871,17,sv_P4
51210,6,email
37691,17,SV_P3
32564,6,sv_P2
31461,6,sv_P5
44484,6,email
12440,6,sv_P1
18166,17,email
54013,17,SV_P3
45696,6,email
46539,6,sv_P2
13628,6,sv_P4
18827,6,sv_P2
44306,6,sv_P5
51297,17,sv_P2
55600,17,sv_P4
20747,17,sv_P5
26220,6,email
35965,17,sv_P5
60592,6,sv_P5
38727,6,sv_P2
32393,6,sv_P1
57590,17,sv_P4
28529,6,sv_P4
35586,17,sv_P2
6154,17,sv_P4
61633,6,sv_P2
41929,17,sv_P5
26427,17,SV_P3
37704,6,sv_P5
2545,17,SV_P3
20992,17,sv_P1
24912,17,sv_P2
8611,17,email
34870,6,sv_P1
57355,6,SV_P3
30629,17,email
1166,6,sv_P4
54310,17,sv_P5
17036,17,sv_P2
56817,17,sv_P2
59228,17,sv_P5
24118,17,sv_P5
29096,17,sv_P4
5375,17,SV_P3
59485,6,sv_P2
2476,17,sv_P1
41287,6,sv_P2
58412,6,sv_P4
26001,17,sv_P5
58138,17,SV_P3
64920,17,SV_P3
33474,17,sv_P1
21095,6,sv_P4
15474,17,sv_P2
15642,6,sv_P1
58176,17,sv_P5
61486,6,sv_P5
46910,17,SV_P3
13404,6,sv_P2
43567,17,sv_P1
55909,17,sv_P2
4392,6,email
65185,6,SV_P3
7269,6,sv_P1
40293,6,SV_P3
57806,17,sv_P4
19130,17,sv_P5
55088,6,sv_P5
42213,6,sv_P2
46923,17,sv_P4
58027,6,sv_P5
34757,6,sv_P4
29352,6,sv_P5
65220,17,sv_P2
4595,6,sv_P4
25439,17,sv_P5
8010,17,email
4276,6,SV_P3
59891,17,SV_P3
39869,17,sv_P4
11259,17,sv_P2
42865,6,sv_P5
33967,17,SV_P3
47147,17,sv_P4
25783,17,sv_P4
39075,17,sv_P1
8219,17,sv_P2
28883,17,sv_P4
40890,17,SV_P3
54710,6,sv_P1
4513,6,email
20132,17,sv_P1
7172,17,SV_P3
6965,6,sv_P2
58156,6,sv_P5
61175,6,sv_P5
43697,17,sv_P1
24703,17,sv_P5
6429,6,sv_P4
12788,6,sv_P1
36323,6,email
49338,17,sv_P1
36355,6,sv_P1
54191,17,sv_P2
39270,6,sv_P1
40149,6,sv_P1
14,6,SV_P3
57890,17,sv_P5
48602,6,SV_P3
1755,6,sv_P5
16353,6,sv_P4
53211,6,SV_P3
54070,6,sv_P1
20880,6,sv_P2
39604,6,email
1256,6,sv_P2
51199,6,sv_P4
5580,6,sv_P4
19948,17,email
6627,6,sv_P1
32512,6,sv_P2
14849,17,sv_P4
53944,17,sv_P4
60753,6,sv_P1
16684,17,sv_P5
45264,17,email
32517,17,SV_P3
53691,6,SV_P3
28513,17,sv_P4
730,6,sv_P5
15507,6,sv_P4
48154,6,sv_P1
14171,6,SV_P3
15517,6,SV_P3
22194,17,sv_P5
10063,6,email
3451,6,sv_P4
43490,6,sv_P2
38517,17,sv_P5
63819,17,email
8826,17,sv_P2
18129,6,sv_P4
25838,6,sv_P5
6489,17,email
40208,6,sv_P1
4372,17,sv_P4
44343,6,sv_P4
40739,17,SV_P3
51343,6,email
12364,17,sv_P2
11770,6,sv_P2
16895,6,sv_P1
30192,17,SV_P3
28276,6,sv_P2
17261,6,sv_P2
11212,17,sv_P5
35006,17,sv_P2
26197,17,sv_P2
14351,17,sv_P5
6043,6,email
37565,6,email
17596,17,sv_P1
25278,6,SV_P3
25504,17,email
41823,6,sv_P4
18276,17,sv_P4
35889,17,sv_P1
21652,6,email
58990,17,email
39255,17,sv_P5
2481,6,sv_P1
33817,6,email
35787,17,sv_P2
60381,6,sv_P2
23118,17,sv_P1
58115,17,sv_P4
30548,17,sv_P1
26517,6,sv_P4
5794,17,sv_P1
47882,6,sv_P2
45237,17,sv_P4
6986,6,SV_P3
9284,6,sv_P1
48164,17,sv_P2
59086,6,email
39195,17,SV_P3
1359,17,sv_P1
61658,17,sv_P4
28077,17,email
59229,17,sv_P5
31668,6,email
22607,17,SV_P3
61224,6,email
44745,6,email
8095,6,sv_P1
55676,6,sv_P2
45142,6,email
64288,6,email
42971,17,sv_P2
22728,6,sv_P1
54934,17,sv_P1
7296,17,email
50810,17,sv_P4
50901,6,sv_P5
42451,17,email
23911,17,sv_P1
34807,17,sv_P1
36116,6,sv_P5
9931,6,sv_P5
118,6,sv_P5
33828,6,email
65473,6,SV_P3
44309,6,sv_P1
33913,17,sv_P2
25097,6,sv_P5
58723,6,sv_P2
12013,17,SV_P3
1755,6,SV_P3
20761,6,sv_P2
21214,17,sv_P5
27251,6,sv_P1
11632,17,sv_P5
23873,6,sv_P5
27628,6,sv_P1
59532,6,sv_P2
50928,6,email
9503,17,sv_P1
30002,17,sv_P2
48084,6,email
37049,17,sv_P2
40674,17,sv_P5
20326,17,email
16302,17,sv_P4
53046,6,sv_P4
9933,6,email
25809,17,SV_P3
32311,17,SV_P3
37545,17,sv_P5
26380,17,sv_P5
50935,6,sv_P5
32303,17,sv_P4
63101,17,sv_P5
33366,17,email
38517,6,sv_P1
46471,17,SV_P3
22582,17,SV_P3
23416,6,SV_P3
42856,17,email
44012,6,sv_P1
5438,6,sv_P1
24699,6,SV_P3
45314,6,sv_P5
20699,6,sv_P2
24813,17,email
3537,17,sv_P2
11253,6,sv_P5
30920,17,sv_P2
52196,6,sv_P4
37579,6,SV_P3
15232,6,sv_P4
47640,6,sv_P5
12533,6,sv_P2
10838,17,email
57384,6,email
45103,17,sv_P5
53561,6,sv_P5
61968,6,email
1097,17,email
37829,6,email
3941,17,SV_P3
64769,17,email
650,6,SV_P3
42738,17,SV_P3
42486,17,sv_P4
9564,17,SV_P3
6131,6,sv_P5
26212,17,email
65073,17,sv_P2
37012,17,sv_P1
52103,17,sv_P5
21602,17,email
34545,17,sv_P4
6714,17,sv_P1
7126,17,SV_P3
46608,6,sv_P1
21091,17,sv_P5
50880,17,sv_P1
19231,17,sv_P1
12916,6,SV_P3
55279,17,SV_P3
5889,17,email
50332,6,email
18438,6,sv_P1
58746,17,sv_P5
9327,17,sv_P1
36260,6,email
26912,17,SV_P3
15001,17,sv_P1
23751,17,sv_P4
22233,17,sv_P1
31974,6,sv_P4
5662,6,sv_P4
43722,6,email
38146,17,sv_P2
13928,17,email
42462,6,SV_P3
54502,6,SV_P3
35202,17,sv_P4
64241,17,sv_P4
42088,6,email
39002,6,sv_P5
1114,17,sv_P4
34094,6,sv_P1
16380,6,sv_P2
58291,6,sv_P4
52847,6,SV_P3
38349,17,SV_P3
6682,17,sv_P2
10640,6,sv_P5
4969,17,sv_P5
61084,6,sv_P2
39133,17,sv_P2
57451,17,email
6006,17,sv_P5
44833,17,sv_P5
34758,6,sv_P4
29464,6,sv_P2
25929,17,sv_P2
30003,6,SV_P3
24422,17,sv_P2
10773,17,sv_P2
44993,17,email
50938,6,sv_P2
46812,17,SV_P3
9263,17,sv_P2
23088,17,sv_P5
64592,17,sv_P4
4852,6,sv_P2
13159,6,sv_P2
41017,17,sv_P4
18443,17,sv_P5
47077,17,sv_P2
4965,17,SV_P3
62267,6,sv_P4
14148,17,sv_P4
59848,6,sv_P2
46484,6,email
15428,6,sv_P4
15651,6,SV_P3
12559,6,sv_P4
30809,17,sv_P4
42840,17,email
48771,6,sv_P5
40081,17,SV_P3
63979,6,SV_P3
18854,17,sv_P5
62176,17,sv_P1
19127,17,SV_P3
43188,6,email
18692,6,sv_P2
49376,17,sv_P2
3778,6,email
24306,17,SV_P3
5279,6,email
8995,17,sv_P2
5411,6,sv_P1
1050,17,email
56278,6,sv_P2
53938,6,sv_P4
8240,6,sv_P5
39783,6,email
9691,6,sv_P4
306,6,email
45436,6,email
23674,6,sv_P1
38120,17,sv_P4
7962,6,sv_P1
36855,6,sv_P4
35042,6,sv_P4
28438,6,sv_P2
7309,17,sv_P1
22717,17,SV_P3
34493,6,sv_P4
24784,17,sv_P5
37039,17,SV_P3
39497,17,sv_P2
9022,17,email
36861,6,sv_P4
20763,17,sv_P2
60334,17,sv_P1
18457,6,email
25800,17,sv_P4
52814,6,sv_P2
59270,17,sv_P5
59181,17,email
51640,6,SV_P3
63277,17,SV_P3
11630,6,sv_P1
58146,17,email
35558,17,sv_P5
59166,17,sv_P4
33278,17,sv_P1
779,17,email
11083,17,sv_P2
52181,6,SV_P3
42740,17,sv_P2
36328,6,email
62397,6,sv_P5
13854,17,sv_P4
40070,17,sv_P4
64496,17,sv_P1
6585,17,sv_P4
3342,6,sv_P1
19256,6,sv_P5
11118,6,SV_P3
9423,6,sv_P1
16955,17,sv_P2
35820,17,sv_P4
46971,6,sv_P2
18105,17,SV_P3
2346,17,email
2337,17,sv_P2
51983,17,sv_P2
14671,6,SV_P3
39594,6,sv_P2
53089,17,email
21560,6,sv_P5
41038,17,email
62704,6,sv_P5
47197,6,sv_P1
15583,17,sv_P1
62115,17,sv_P1
57523,6,sv_P1
16176,6,email
61121,6,SV_P3
46689,6,email
30680,6,sv_P4
45662,6,sv_P1
53463,6,sv_P4
51309,17,email
26370,17,sv_P2
46172,6,email
34664,17,sv_P1
62808,6,sv_P2
1508,6,email
39418,17,SV_P3
470,17,sv_P2
45333,17,sv_P5
51537,17,sv_P4
49662,17,sv_P4
51764,6,sv_P1
867,6,SV_P3
17309,17,sv_P5
52766,17,email
8276,6,sv_P2
41901,17,sv_P1
18863,6,sv_P4
15507,6,sv_P1
25886,17,sv_P5
35027,17,SV_P3
41225,6,sv_P1
6441,6,email
52842,6,sv_P2
16857,17,SV_P3
63961,17,sv_P5
31329,6,sv_P4
15985,6,sv_P2
8216,6,sv_P1
41704,6,email
3321,17,sv_P5
49014,17,sv_P1
26204,6,sv_P2
42143,17,SV_P3
58427,17,sv_P5
35692,17,email
36123,17,sv_P1
26300,17,sv_P4
23403,6,SV_P3
26735,17,sv_P5
7729,6,sv_P2
48082,6,sv_P2
9638,17,sv_P2
35591,17,email
18879,17,email
19288,6,sv_P4
1359,6,sv_P5
48587,17,sv_P2
34765,17,email
64184,6,sv_P2
7863,6,email
18328,6,sv_P4
898,6,sv_P5
50159,17,sv_P4
9630,6,sv_P4
45967,17,sv_P2
56043,17,sv_P2
54732,17,sv_P4
62197,17,email
41323,17,email
57681,6,email
45491,6,email
58100,6,SV_P3
13138,17,sv_P1
28306,6,sv_P1
60699,17,sv_P4
35907,17,email
57670,17,SV_P3
8284,6,sv_P1
49560,6,SV_P3
27238,17,email
3676,6,sv_P4
27761,6,sv_P5
44552,17,sv_P4
28974,17,sv_P5
15152,17,sv_P4
22985,6,SV_P3
34254,6,sv_P1
54382,6,sv_P2
6785,6,SV_P3
22197,17,sv_P5
59722,17,sv_P2
36218,6,sv_P2
63984,6,email
57924,17,sv_P4
5780,17,email
64678,6,SV_P3
39336,6,SV_P3
9048,6,SV_P3
39782,17,email
8811,17,email
38221,6,SV_P3
40692,6,sv_P5
17739,17,SV_P3
49378,17,sv_P2
12483,17,sv_P4
50597,6,SV_P3
14128,6,sv_P5
48867,6,SV_P3
27632,6,email
29898,17,sv_P2
54313,6,sv_P2
24458,17,sv_P2
30177,6,email
33339,6,sv_P2
19498,6,sv_P1
24214,6,sv_P1
15447,6,SV_P3
28416,17,email
44295,6,sv_P4
45900,6,email
25712,17,sv_P2
26758,17,SV_P3
35975,17,sv_P1
59310,17,sv_P2
53747,17,SV_P3
64310,6,sv_P2
40508,17,email
886,17,SV_P3
5777,6,SV_P3
1492,17,sv_P4
17816,17,SV_P3
65388,17,sv_P2
28536,6,sv_P1
39489,6,sv_P5
2293,17,sv_P1
46011,6,SV_P3
12135,17,sv_P2
12928,17,email
45398,17,sv_P1
148,17,sv_P1
30926,17,sv_P4
17736,17,sv_P2
41478,17,sv_P2
19490,17,sv_P4
45402,6,sv_P5
26324,17,SV_P3
39155,6,email
49507,6,sv_P2
42150,6,email
53623,17,sv_P4
28233,17,sv_P4
47294,6,sv_P4
60289,6,sv_P1
47301,6,sv_P4
25237,6,sv_P1
32070,17,sv_P2
59160,17,sv_P1
61730,6,sv_P5
8223,17,SV_P3
21637,6,SV_P3
48731,17,sv_P4
64130,17,SV_P3
11024,6,email
35232,17,sv_P4
52491,17,SV_P3
39569,6,SV_P3
26384,17,sv_P1
11519,6,sv_P4
1496,17,sv_P5
27474,17,sv_P2
11717,6,sv_P4
4158,6,sv_P1
5762,17,sv_P1
62671,17,email
58184,6,email
35564,17,SV_P3
11993,6,SV_P3
54986,17,sv_P4
4045,6,SV_P3
44162,6,sv_P5
52927,6,email
48732,6,sv_P5
16035,6,email
45612,17,sv_P2
62922,17,sv_P2
38346,17,sv_P4
61548,6,sv_P2
53927,17,sv_P4
29400,17,sv_P5
7847,6,sv_P5
39865,6,sv_P4
28670,6,sv_P1
60858,17,SV_P3
53299,6,SV_P3
17651,6,sv_P1
59153,6,sv_P4
2783,17,sv_P5
63209,17,sv_P4
22931,6,email
20585,6,sv_P5
29959,17,sv_P5
12398,17,sv_P5
12242,6,sv_P5
18754,17,sv_P2
12073,6,sv_P4
58211,17,sv_P1
43369,17,sv_P2
57770,17,sv_P1
51709,17,sv_P5
49403,17,sv_P5
56162,6,sv_P1
54853,17,sv_P2
9252,17,email
8966,17,sv_P2
386,17,email
8993,6,sv_P1
55450,6,sv_P4
54011,17,sv_P1
15128,6,SV_P3
32844,6,sv_P5
65206,17,sv_P5
8463,6,sv_P5
50865,17,sv_P1
43197,17,SV_P3
28227,17,sv_P2
15893,6,sv_P5
49219,6,sv_P1
10754,17,sv_P4
15280,6,SV_P3
35002,17,SV_P3
63526,6,sv_P5
33290,17,sv_P1
19710,17,sv_P5
51418,17,sv_P4
51778,17,sv_P5
45953,17,SV_P3
8510,6,sv_P1
32554,17,sv_P2
49198,6,sv_P5
38619,6,sv_P5
9368,6,sv_P2
25194,17,sv_P1
55909,6,sv_P2
30791,6,email
61444,17,sv_P5
40162,17,SV_P3
58066,6,email
64871,6,email
6000,6,sv_P4
64150,6,email
24144,6,sv_P2
34418,6,sv_P2
14179,17,SV_P3
10943,17,email
53130,17,sv_P4
602,17,SV_P3
17332,6,SV_P3
49414,17,sv_P4
59468,6,sv_P2
29458,17,sv_P2
9455,6,sv_P2
26450,6,sv_P1
49263,6,sv_P4
26635,6,sv_P4
63825,6,sv_P1
63370,17,email
10494,17,sv_P5
27836,6,sv_P5
36103,17,sv_P2
1207,17,SV_P3
20950,17,email
32967,17,sv_P1
47094,6,SV_P3
33121,6,sv_P5
51707,6,SV_P3
38070,6,sv_P1
42072,17,sv_P4
1246,17,SV_P3
23173,17,sv_P2
31604,6,sv_P2
6900,6,SV_P3
62326,17,sv_P2
12085,6,SV_P3
35993,17,sv_P2
30558,6,SV_P3
22162,6,sv_P1
42112,17,SV_P3
52403,17,SV_P3
51070,6,sv_P4
61785,17,sv_P2
44775,6,SV_P3
23878,6,sv_P1
49441,6,SV_P3
47408,17,sv_P1
45145,6,email
40915,6,sv_P5
30285,6,email
12170,6,sv_P2
2267,6,sv_P2
65109,17,sv_P5
31475,17,sv_P4
45338,17,sv_P5
41984,17,sv_P2
39921,6,sv_P5
17376,6,sv_P1
57643,17,email
62294,17,SV_P3
17058,17,sv_P4
3413,17,sv_P5
2355,17,email
40330,17,sv_P2
11347,17,sv_P4
64064,17,sv_P4
26306,6,sv_P5
46991,6,sv_P1
7358,17,sv_P1
25479,6,SV_P3
14347,6,SV_P3
25297,17,sv_P5
22936,17,email
10187,6,sv_P1
36805,6,sv_P1
31872,6,sv_P5
36394,6,sv_P4
41104,17,sv_P4
44105,6,sv_P4
12995,6,sv_P5
18655,6,sv_P2
22979,6,SV_P3
14075,6,email
62894,17,sv_P4
20056,6,sv_P1
39772,6,sv_P5
5913,6,sv_P4
25901,17,sv_P5
34538,17,sv_P5
64898,6,sv_P5
51818,17,sv_P1
50494,17,SV_P3
28987,17,sv_P2
52839,17,sv_P2
30438,17,sv_P1
36695,6,sv_P4
48666,6,email
41110,17,sv_P4
19036,17,email
7375,17,sv_P1
38132,6,email
33693,17,sv_P1
49593,6,sv_P4
21900,6,SV_P3
24529,17,sv_P5
57410,17,sv_P5
13360,6,sv_P4
45145,17,sv_P1
43425,6,sv_P4
38552,6,sv_P5
55163,17,sv_P5
37398,17,sv_P2
59051,6,email
20571,17,sv_P1
15823,17,sv_P4
61119,17,sv_P4
55551,17,SV_P3
28659,17,sv_P2
8653,6,sv_P5
52685,17,sv_P2
13149,17,sv_P2
16064,17,sv_P1
47592,17,sv_P2
18255,6,email
3235,6,email
18934,17,email
20680,17,sv_P1
19325,17,sv_P1
5565,6,email
31001,6,SV_P3
56958,17,sv_P2
15328,17,sv_P4
6770,17,email
9818,6,sv_P4
22789,6,sv_P5
50176,17,sv_P2
11598,17,SV_P3
41649,6,sv_P2
16473,6,sv_P2
34024,17,email
26161,6,SV_P3
7505,6,sv_P1
30502,6,SV_P3
32053,6,sv_P1
54656,17,sv_P4
2998,17,sv_P1
18886,6,sv_P5
25679,17,sv_P1
51626,17,SV_P3
52230,6,sv_P5
19423,17,SV_P3
12010,17,sv_P5
14116,17,SV_P3
24278,6,sv_P1
3035,6,sv_P5
63732,17,sv_P4
23406,17,sv_P1
30524,17,sv_P5
46524,17,sv_P2
21746,17,sv_P1
10558,6,sv_P1
24009,17,sv_P4
22033,17,sv_P4
38463,6,sv_P2
10358,17,sv_P4
30418,6,sv_P5
16402,6,SV_P3
27905,17,sv_P1
31560,6,SV_P3
29729,6,sv_P4
47602,17,SV_P3
53916,6,sv_P5
53604,6,SV_P3
27641,17,sv_P2
60548,6,sv_P1
64703,6,sv_P2
58902,6,SV_P3
18303,17,email
56076,6,sv_P5
32021,17,sv_P5
29987,17,sv_P5
1289,17,email
60866,17,SV_P3
28902,17,sv_P5
63763,6,SV_P3
8106,17,sv_P2
2263,6,SV_P3
1839,17,sv_P5
42726,17,sv_P5
33927,17,sv_P4
3906,6,SV_P3
35441,17,email
65364,6,sv_P4
204,6,sv_P1
150,17,sv_P1
64257,6,SV_P3
2675,17,sv_P4
50759,6,sv_P2
58083,6,sv_P4
31923,17,sv_P4
1346,6,sv_P2
64543,6,SV_P3
2265,6,SV_P3
2255,6,SV_P3
32819,6,SV_P3
9818,17,email
25504,17,sv_P1
1069,6,sv_P1
44733,6,sv_P4
57851,17,SV_P3
47810,17,email
11837,17,sv_P4
412,6,sv_P1
6333,6,email
40340,17,sv_P4
3662,17,sv_P4
18028,6,email
39378,6,sv_P4
65494,6,sv_P5
46694,6,sv_P2
7256,6,email
18192,17,email
4747,17,sv_P4
16249,17,sv_P1
52921,6,sv_P5
13055,6,sv_P4
9980,17,sv_P4
58064,6,sv_P5
60191,17,sv_P4
6487,6,sv_P2
15355,6,email
17193,6,sv_P1
7642,17,sv_P1
46130,6,SV_P3
7676,17,email
34787,6,sv_P2
50700,6,email
62642,6,SV_P3
58338,6,email
50569,6,SV_P3
55107,6,sv_P4
54874,6,sv_P4
23894,17,sv_P2
38837,6,sv_P2
34185,6,sv_P4
23182,17,SV_P3
56220,6,sv_P4
40468,6,sv_P1
52356,6,sv_P5
12018,17,sv_P2
27256,6,SV_P3
63293,6,SV_P3
41973,17,sv_P5
35408,6,sv_P1
62750,6,SV_P3
10175,17,email
47082,6,sv_P2
21146,17,SV_P3
33568,6,sv_P1
17305,17,email
1757,17,sv_P4
34354,6,sv_P4
21269,17,sv_P4
20290,17,sv_P4
7718,17,sv_P5
35428,17,sv_P1
31353,6,sv_P1
60398,6,sv_P1
53413,6,sv_P5
28990,17,sv_P2
20881,6,SV_P3
40550,17,sv_P5
48401,6,sv_P4
40639,6,sv_P5
16781,17,sv_P5
11678,6,email
10791,6,SV_P3
32764,17,sv_P4
43865,17,sv_P4
55134,6,sv_P1
42663,17,SV_P3
47078,6,sv_P5
20154,6,sv_P1
46580,6,sv_P2
44436,6,sv_P2
4628,17,sv_P1
24082,17,SV_P3
50415,6,sv_P5
5615,17,sv_P1
1203,6,SV_P3
19965,17,email
54785,17,sv_P5
64959,6,sv_P2
60545,17,sv_P4
40980,17,email
14857,17,sv_P5
58275,6,sv_P2
51466,17,sv_P2
6023,6,sv_P1
46761,6,email
18426,6,sv_P2
21466,6,SV_P3
9813,17,sv_P1
31872,17,SV_P3
30466,6,sv_P2
65524,17,SV_P3
8153,6,sv_P4
27154,6,sv_P1
65111,17,email
65108,17,sv_P1
7668,17,email
39659,17,SV_P3
51541,6,sv_P5
41046,6,SV_P3
811,17,sv_P2
15700,17,sv_P1
48916,6,sv_P1
51791,6,SV_P3
22202,17,sv_P1
10178,6,SV_P3
65318,6,email
27038,6,sv_P5
47496,17,email
24168,6,sv_P5
32362,17,sv_P1
47284,17,sv_P2
45104,6,sv_P2
30926,17,sv_P2
55195,17,sv_P4
64753,6,email
24009,17,sv_P2
26642,6,sv_P4
19217,17,sv_P1
56502,17,sv_P4
49806,17,sv_P1
27132,6,SV_P3
19678,6,SV_P3
64324,6,sv_P2
34769,6,sv_P4
1447,17,email
13872,17,sv_P1
23326,17,SV_P3
213,6,sv_P5
42823,6,sv_P1
39682,17,sv_P2
27501,17,sv_P4
63533,6,SV_P3
35199,6,sv_P5
44899,17,sv_P2
38276,6,email
45279,17,sv_P1
33729,17,sv_P4
41469,17,sv_P2
60151,17,email
50669,6,sv_P5
31544,17,sv_P4
29021,17,SV_P3
43458,17,sv_P2
28019,17,sv_P2
55621,6,email
54144,17,sv_P5
23256,6,sv_P2
43795,6,sv_P4
37513,17,sv_P4
35683,17,SV_P3
63624,6,sv_P2
14120,17,email
40830,6,sv_P4
25295,6,sv_P4
54247,6,sv_P2
55548,17,sv_P1
15767,6,email
15600,17,sv_P1
31473,17,email
50594,17,sv_P1
56249,6,sv_P5
61578,6,sv_P2
30292,17,sv_P1
29052,17,sv_P5
27143,6,SV_P3
29541,17,sv_P2
25698,6,email
13036,6,sv_P2
52451,17,SV_P3
61098,6,sv_P5
62579,17,sv_P4
28025,6,SV_P3
27377,6,email
27580,17,SV_P3
39813,17,email
32789,6,sv_P1
4985,17,email
11340,17,sv_P5
13203,6,sv_P2
28781,6,SV_P3
24789,6,email
31645,17,sv_P2
35911,17,sv_P1
18264,6,email
44575,6,sv_P5
44487,17,sv_P5
45254,6,email
54174,6,sv_P4
53544,6,sv_P2
47891,6,sv_P2
47145,6,SV_P3
6731,6,SV_P3
64566,17,sv_P1
34537,6,sv_P4
13237,6,sv_P1
50009,17,sv_P4
50714,6,SV_P3
62395,17,SV_P3
3982,17,sv_P5
6845,6,email
65278,6,SV_P3
42561,17,sv_P1
10643,17,email
63483,17,sv_P5
32749,17,sv_P5
38591,17,SV_P3
17149,17,email
44377,6,sv_P1
7078,17,sv_P2
17602,6,sv_P5
54050,6,email
17942,17,sv_P1
3690,17,sv_P1
28325,17,sv_P1
41512,17,sv_P4
40880,6,email
50789,17,sv_P1
14004,6,sv_P4
58589,17,sv_P5
13309,6,sv_P2
42605,6,sv_P2
16530,6,sv_P1
1673,17,sv_P5
39556,17,sv_P4
36171,17,sv_P2
26419,17,sv_P1
60184,6,sv_P5
61827,17,sv_P1
49319,6,sv_P1
15087,17,sv_P5
44057,6,email
51432,6,sv_P5
44133,6,email
14873,6,sv_P4
31627,6,email
35918,17,sv_P4
29440,17,sv_P4
48566,6,sv_P1
56061,6,sv_P1
7920,17,sv_P5
58777,17,sv_P5
50188,17,sv_P1
61909,6,sv_P4
2373,17,sv_P4
64949,17,sv_P2
3274,6,sv_P1
36735,17,sv_P2
27580,6,sv_P2
53486,17,email
54035,6,sv_P1
11005,17,sv_P2
9020,6,sv_P1
58994,6,sv_P4
47888,6,SV_P3
17118,6,sv_P2
7365,6,email
46658,6,SV_P3
30904,17,sv_P1
37423,6,sv_P4
44091,6,sv_P2
32578,17,SV_P3
14753,17,email
22613,17,email
47135,17,sv_P2
18855,17,email
463,17,sv_P5
56053,17,sv_P4
7851,17,email
45521,17,SV_P3
33939,17,sv_P2
61871,17,sv_P2
30136,17,sv_P2
29662,17,sv_P5
25252,6,email
56559,17,SV_P3
65127,6,sv_P4
47431,6,SV_P3
19043,17,sv_P5
6095,6,sv_P4
56396,6,sv_P5
20865,6,sv_P2
27878,17,sv_P1
13309,6,email
24725,6,SV_P3
36777,6,sv_P5
8499,17,sv_P2
24416,17,SV_P3
29889,6,sv_P1
10082,6,sv_P5
1298,6,sv_P2
34041,6,sv_P4
16610,17,email
36587,17,sv_P4
41854,17,sv_P5
2530,6,sv_P2
34961,6,sv_P5
12803,17,email
45441,17,sv_P1
35886,17,sv_P1
26890,6,sv_P2
47645,6,SV_P3
6595,17,sv_P4
33515,17,sv_P2
8390,6,sv_P1
1771,6,sv_P5
23476,17,email
9883,17,SV_P3
22624,6,sv_P1
16988,6,sv_P1
34146,17,SV_P3
14605,17,sv_P4
6715,17,sv_P5
14462,6,SV_P3
41191,6,sv_P4
58377,17,email
27017,6,sv_P4
61172,6,sv_P5
64814,17,sv_P4
31993,17,sv_P5
51489,17,sv_P4
51659,17,email
26657,6,SV_P3
13827,17,sv_P1
8477,17,sv_P2
11677,17,SV_P3
13719,17,sv_P4
46836,6,sv_P2
31194,6,sv_P5
30746,6,sv_P2
